ts_utc,zone,series,value,source
2025-12-04T22:45:00,DE-LU,price.day_ahead,87.93,energy_charts
2025-12-04T23:00:00,DE-LU,price.day_ahead,99.6,energy_charts
2025-12-04T23:15:00,DE-LU,price.day_ahead,98.0,energy_charts
2025-12-04T23:30:00,DE-LU,price.day_ahead,94.7,energy_charts
2025-12-04T23:45:00,DE-LU,price.day_ahead,90.67,energy_charts
2025-12-05T00:00:00,DE-LU,price.day_ahead,97.42,energy_charts
2025-12-05T00:15:00,DE-LU,price.day_ahead,94.78,energy_charts
2025-12-05T00:30:00,DE-LU,price.day_ahead,92.79,energy_charts
2025-12-05T00:45:00,DE-LU,price.day_ahead,90.46,energy_charts
2025-12-05T01:00:00,DE-LU,price.day_ahead,92.0,energy_charts
2025-12-05T01:15:00,DE-LU,price.day_ahead,91.83,energy_charts
2025-12-05T01:30:00,DE-LU,price.day_ahead,91.84,energy_charts
2025-12-05T01:45:00,DE-LU,price.day_ahead,88.01,energy_charts
2025-12-05T02:00:00,DE-LU,price.day_ahead,87.67,energy_charts
2025-12-05T02:15:00,DE-LU,price.day_ahead,89.41,energy_charts
2025-12-05T02:30:00,DE-LU,price.day_ahead,90.09,energy_charts
2025-12-05T02:45:00,DE-LU,price.day_ahead,95.1,energy_charts
2025-12-05T03:00:00,DE-LU,price.day_ahead,90.79,energy_charts
2025-12-05T03:15:00,DE-LU,price.day_ahead,91.1,energy_charts
2025-12-05T03:30:00,DE-LU,price.day_ahead,95.78,energy_charts
2025-12-05T03:45:00,DE-LU,price.day_ahead,98.45,energy_charts
2025-12-05T04:00:00,DE-LU,price.day_ahead,91.22,energy_charts
2025-12-05T04:15:00,DE-LU,price.day_ahead,96.11,energy_charts
2025-12-05T04:30:00,DE-LU,price.day_ahead,102.1,energy_charts
2025-12-05T04:45:00,DE-LU,price.day_ahead,114.06,energy_charts
2025-12-05T05:00:00,DE-LU,price.day_ahead,99.16,energy_charts
2025-12-05T05:15:00,DE-LU,price.day_ahead,114.0,energy_charts
2025-12-05T05:30:00,DE-LU,price.day_ahead,125.8,energy_charts
2025-12-05T05:45:00,DE-LU,price.day_ahead,157.0,energy_charts
2025-12-05T06:00:00,DE-LU,price.day_ahead,152.67,energy_charts
2025-12-05T06:15:00,DE-LU,price.day_ahead,168.45,energy_charts
2025-12-05T06:30:00,DE-LU,price.day_ahead,165.13,energy_charts
2025-12-05T06:45:00,DE-LU,price.day_ahead,163.42,energy_charts
2025-12-05T07:00:00,DE-LU,price.day_ahead,160.73,energy_charts
2025-12-05T07:15:00,DE-LU,price.day_ahead,182.13,energy_charts
2025-12-05T07:30:00,DE-LU,price.day_ahead,198.71,energy_charts
2025-12-05T07:45:00,DE-LU,price.day_ahead,196.16,energy_charts
2025-12-05T08:00:00,DE-LU,price.day_ahead,197.6,energy_charts
2025-12-05T08:15:00,DE-LU,price.day_ahead,192.33,energy_charts
2025-12-05T08:30:00,DE-LU,price.day_ahead,177.47,energy_charts
2025-12-05T08:45:00,DE-LU,price.day_ahead,169.18,energy_charts
2025-12-05T09:00:00,DE-LU,price.day_ahead,177.77,energy_charts
2025-12-05T09:15:00,DE-LU,price.day_ahead,177.74,energy_charts
2025-12-05T09:30:00,DE-LU,price.day_ahead,168.31,energy_charts
2025-12-05T09:45:00,DE-LU,price.day_ahead,161.57,energy_charts
2025-12-05T10:00:00,DE-LU,price.day_ahead,172.43,energy_charts
2025-12-05T10:15:00,DE-LU,price.day_ahead,168.43,energy_charts
2025-12-05T10:30:00,DE-LU,price.day_ahead,169.87,energy_charts
2025-12-05T10:45:00,DE-LU,price.day_ahead,159.33,energy_charts
2025-12-05T11:00:00,DE-LU,price.day_ahead,166.37,energy_charts
2025-12-05T11:15:00,DE-LU,price.day_ahead,157.45,energy_charts
2025-12-05T11:30:00,DE-LU,price.day_ahead,158.61,energy_charts
2025-12-05T11:45:00,DE-LU,price.day_ahead,163.81,energy_charts
2025-12-05T12:00:00,DE-LU,price.day_ahead,162.4,energy_charts
2025-12-05T12:15:00,DE-LU,price.day_ahead,160.04,energy_charts
2025-12-05T12:30:00,DE-LU,price.day_ahead,157.36,energy_charts
2025-12-05T12:45:00,DE-LU,price.day_ahead,149.99,energy_charts
2025-12-05T13:00:00,DE-LU,price.day_ahead,158.7,energy_charts
2025-12-05T13:15:00,DE-LU,price.day_ahead,155.66,energy_charts
2025-12-05T13:30:00,DE-LU,price.day_ahead,160.49,energy_charts
2025-12-05T13:45:00,DE-LU,price.day_ahead,169.86,energy_charts
2025-12-05T14:00:00,DE-LU,price.day_ahead,158.61,energy_charts
2025-12-05T14:15:00,DE-LU,price.day_ahead,156.09,energy_charts
2025-12-05T14:30:00,DE-LU,price.day_ahead,169.87,energy_charts
2025-12-05T14:45:00,DE-LU,price.day_ahead,164.82,energy_charts
2025-12-05T15:00:00,DE-LU,price.day_ahead,157.91,energy_charts
2025-12-05T15:15:00,DE-LU,price.day_ahead,171.11,energy_charts
2025-12-05T15:30:00,DE-LU,price.day_ahead,173.9,energy_charts
2025-12-05T15:45:00,DE-LU,price.day_ahead,175.07,energy_charts
2025-12-05T16:00:00,DE-LU,price.day_ahead,165.04,energy_charts
2025-12-05T16:15:00,DE-LU,price.day_ahead,156.7,energy_charts
2025-12-05T16:30:00,DE-LU,price.day_ahead,162.5,energy_charts
2025-12-05T16:45:00,DE-LU,price.day_ahead,148.98,energy_charts
2025-12-05T17:00:00,DE-LU,price.day_ahead,161.06,energy_charts
2025-12-05T17:15:00,DE-LU,price.day_ahead,151.4,energy_charts
2025-12-05T17:30:00,DE-LU,price.day_ahead,143.79,energy_charts
2025-12-05T17:45:00,DE-LU,price.day_ahead,132.74,energy_charts
2025-12-05T18:00:00,DE-LU,price.day_ahead,147.5,energy_charts
2025-12-05T18:15:00,DE-LU,price.day_ahead,136.3,energy_charts
2025-12-05T18:30:00,DE-LU,price.day_ahead,130.07,energy_charts
2025-12-05T18:45:00,DE-LU,price.day_ahead,112.29,energy_charts
2025-12-05T19:00:00,DE-LU,price.day_ahead,125.69,energy_charts
2025-12-05T19:15:00,DE-LU,price.day_ahead,122.11,energy_charts
2025-12-05T19:30:00,DE-LU,price.day_ahead,112.36,energy_charts
2025-12-05T19:45:00,DE-LU,price.day_ahead,100.44,energy_charts
2025-12-05T20:00:00,DE-LU,price.day_ahead,107.07,energy_charts
2025-12-05T20:15:00,DE-LU,price.day_ahead,102.44,energy_charts
2025-12-05T20:30:00,DE-LU,price.day_ahead,92.41,energy_charts
2025-12-05T20:45:00,DE-LU,price.day_ahead,88.3,energy_charts
2025-12-05T21:00:00,DE-LU,price.day_ahead,100.07,energy_charts
2025-12-05T21:15:00,DE-LU,price.day_ahead,94.71,energy_charts
2025-12-05T21:30:00,DE-LU,price.day_ahead,90.8,energy_charts
2025-12-05T21:45:00,DE-LU,price.day_ahead,86.74,energy_charts
2025-12-05T22:00:00,DE-LU,price.day_ahead,98.57,energy_charts
2025-12-05T22:15:00,DE-LU,price.day_ahead,88.02,energy_charts
2025-12-05T22:30:00,DE-LU,price.day_ahead,78.65,energy_charts
2025-12-05T22:45:00,DE-LU,price.day_ahead,71.25,energy_charts
2025-12-05T23:00:00,DE-LU,price.day_ahead,94.19,energy_charts
2025-12-05T23:15:00,DE-LU,price.day_ahead,81.12,energy_charts
2025-12-05T23:30:00,DE-LU,price.day_ahead,76.96,energy_charts
2025-12-05T23:45:00,DE-LU,price.day_ahead,76.05,energy_charts
2025-12-06T00:00:00,DE-LU,price.day_ahead,85.24,energy_charts
2025-12-06T00:15:00,DE-LU,price.day_ahead,78.47,energy_charts
2025-12-06T00:30:00,DE-LU,price.day_ahead,75.8,energy_charts
2025-12-06T00:45:00,DE-LU,price.day_ahead,68.38,energy_charts
2025-12-06T01:00:00,DE-LU,price.day_ahead,79.57,energy_charts
2025-12-06T01:15:00,DE-LU,price.day_ahead,75.33,energy_charts
2025-12-06T01:30:00,DE-LU,price.day_ahead,70.65,energy_charts
2025-12-06T01:45:00,DE-LU,price.day_ahead,68.97,energy_charts
2025-12-06T02:00:00,DE-LU,price.day_ahead,75.31,energy_charts
2025-12-06T02:15:00,DE-LU,price.day_ahead,69.13,energy_charts
2025-12-06T02:30:00,DE-LU,price.day_ahead,70.84,energy_charts
2025-12-06T02:45:00,DE-LU,price.day_ahead,64.76,energy_charts
2025-12-06T03:00:00,DE-LU,price.day_ahead,67.54,energy_charts
2025-12-06T03:15:00,DE-LU,price.day_ahead,66.25,energy_charts
2025-12-06T03:30:00,DE-LU,price.day_ahead,68.31,energy_charts
2025-12-06T03:45:00,DE-LU,price.day_ahead,67.61,energy_charts
2025-12-06T04:00:00,DE-LU,price.day_ahead,67.6,energy_charts
2025-12-06T04:15:00,DE-LU,price.day_ahead,64.68,energy_charts
2025-12-06T04:30:00,DE-LU,price.day_ahead,65.35,energy_charts
2025-12-06T04:45:00,DE-LU,price.day_ahead,62.26,energy_charts
2025-12-06T05:00:00,DE-LU,price.day_ahead,61.66,energy_charts
2025-12-06T05:15:00,DE-LU,price.day_ahead,63.98,energy_charts
2025-12-06T05:30:00,DE-LU,price.day_ahead,66.63,energy_charts
2025-12-06T05:45:00,DE-LU,price.day_ahead,66.07,energy_charts
2025-12-06T06:00:00,DE-LU,price.day_ahead,64.29,energy_charts
2025-12-06T06:15:00,DE-LU,price.day_ahead,67.61,energy_charts
2025-12-06T06:30:00,DE-LU,price.day_ahead,67.36,energy_charts
2025-12-06T06:45:00,DE-LU,price.day_ahead,72.22,energy_charts
2025-12-06T07:00:00,DE-LU,price.day_ahead,75.12,energy_charts
2025-12-06T07:15:00,DE-LU,price.day_ahead,76.53,energy_charts
2025-12-06T07:30:00,DE-LU,price.day_ahead,80.78,energy_charts
2025-12-06T07:45:00,DE-LU,price.day_ahead,82.02,energy_charts
2025-12-06T08:00:00,DE-LU,price.day_ahead,82.31,energy_charts
2025-12-06T08:15:00,DE-LU,price.day_ahead,82.64,energy_charts
2025-12-06T08:30:00,DE-LU,price.day_ahead,82.42,energy_charts
2025-12-06T08:45:00,DE-LU,price.day_ahead,76.39,energy_charts
2025-12-06T09:00:00,DE-LU,price.day_ahead,80.55,energy_charts
2025-12-06T09:15:00,DE-LU,price.day_ahead,84.09,energy_charts
2025-12-06T09:30:00,DE-LU,price.day_ahead,83.5,energy_charts
2025-12-06T09:45:00,DE-LU,price.day_ahead,81.04,energy_charts
2025-12-06T10:00:00,DE-LU,price.day_ahead,80.58,energy_charts
2025-12-06T10:15:00,DE-LU,price.day_ahead,82.12,energy_charts
2025-12-06T10:30:00,DE-LU,price.day_ahead,79.98,energy_charts
2025-12-06T10:45:00,DE-LU,price.day_ahead,79.77,energy_charts
2025-12-06T11:00:00,DE-LU,price.day_ahead,79.17,energy_charts
2025-12-06T11:15:00,DE-LU,price.day_ahead,78.61,energy_charts
2025-12-06T11:30:00,DE-LU,price.day_ahead,78.91,energy_charts
2025-12-06T11:45:00,DE-LU,price.day_ahead,85.77,energy_charts
2025-12-06T12:00:00,DE-LU,price.day_ahead,78.57,energy_charts
2025-12-06T12:15:00,DE-LU,price.day_ahead,77.65,energy_charts
2025-12-06T12:30:00,DE-LU,price.day_ahead,82.39,energy_charts
2025-12-06T12:45:00,DE-LU,price.day_ahead,86.69,energy_charts
2025-12-06T13:00:00,DE-LU,price.day_ahead,82.6,energy_charts
2025-12-06T13:15:00,DE-LU,price.day_ahead,86.6,energy_charts
2025-12-06T13:30:00,DE-LU,price.day_ahead,87.5,energy_charts
2025-12-06T13:45:00,DE-LU,price.day_ahead,87.99,energy_charts
2025-12-06T14:00:00,DE-LU,price.day_ahead,88.54,energy_charts
2025-12-06T14:15:00,DE-LU,price.day_ahead,89.27,energy_charts
2025-12-06T14:30:00,DE-LU,price.day_ahead,91.23,energy_charts
2025-12-06T14:45:00,DE-LU,price.day_ahead,95.05,energy_charts
2025-12-06T15:00:00,DE-LU,price.day_ahead,90.01,energy_charts
2025-12-06T15:15:00,DE-LU,price.day_ahead,94.55,energy_charts
2025-12-06T15:30:00,DE-LU,price.day_ahead,93.17,energy_charts
2025-12-06T15:45:00,DE-LU,price.day_ahead,104.62,energy_charts
2025-12-06T16:00:00,DE-LU,price.day_ahead,93.09,energy_charts
2025-12-06T16:15:00,DE-LU,price.day_ahead,97.14,energy_charts
2025-12-06T16:30:00,DE-LU,price.day_ahead,99.0,energy_charts
2025-12-06T16:45:00,DE-LU,price.day_ahead,91.24,energy_charts
2025-12-06T17:00:00,DE-LU,price.day_ahead,95.0,energy_charts
2025-12-06T17:15:00,DE-LU,price.day_ahead,88.1,energy_charts
2025-12-06T17:30:00,DE-LU,price.day_ahead,90.08,energy_charts
2025-12-06T17:45:00,DE-LU,price.day_ahead,83.55,energy_charts
2025-12-06T18:00:00,DE-LU,price.day_ahead,103.11,energy_charts
2025-12-06T18:15:00,DE-LU,price.day_ahead,85.58,energy_charts
2025-12-06T18:30:00,DE-LU,price.day_ahead,84.68,energy_charts
2025-12-06T18:45:00,DE-LU,price.day_ahead,85.25,energy_charts
2025-12-06T19:00:00,DE-LU,price.day_ahead,88.97,energy_charts
2025-12-06T19:15:00,DE-LU,price.day_ahead,80.12,energy_charts
2025-12-06T19:30:00,DE-LU,price.day_ahead,85.43,energy_charts
2025-12-06T19:45:00,DE-LU,price.day_ahead,79.02,energy_charts
2025-12-06T20:00:00,DE-LU,price.day_ahead,88.98,energy_charts
2025-12-06T20:15:00,DE-LU,price.day_ahead,83.69,energy_charts
2025-12-06T20:30:00,DE-LU,price.day_ahead,79.44,energy_charts
2025-12-06T20:45:00,DE-LU,price.day_ahead,70.33,energy_charts
2025-12-06T21:00:00,DE-LU,price.day_ahead,86.89,energy_charts
2025-12-06T21:15:00,DE-LU,price.day_ahead,76.03,energy_charts
2025-12-06T21:30:00,DE-LU,price.day_ahead,72.62,energy_charts
2025-12-06T21:45:00,DE-LU,price.day_ahead,70.44,energy_charts
2025-12-06T22:00:00,DE-LU,price.day_ahead,74.61,energy_charts
2025-12-06T22:15:00,DE-LU,price.day_ahead,74.63,energy_charts
2025-12-06T22:30:00,DE-LU,price.day_ahead,71.62,energy_charts
2025-12-06T22:45:00,DE-LU,price.day_ahead,65.4,energy_charts
2025-12-06T23:00:00,DE-LU,price.day_ahead,76.6,energy_charts
2025-12-06T23:15:00,DE-LU,price.day_ahead,68.61,energy_charts
2025-12-06T23:30:00,DE-LU,price.day_ahead,63.44,energy_charts
2025-12-06T23:45:00,DE-LU,price.day_ahead,60.64,energy_charts
2025-12-07T00:00:00,DE-LU,price.day_ahead,61.89,energy_charts
2025-12-07T00:15:00,DE-LU,price.day_ahead,60.77,energy_charts
2025-12-07T00:30:00,DE-LU,price.day_ahead,60.93,energy_charts
2025-12-07T00:45:00,DE-LU,price.day_ahead,60.39,energy_charts
2025-12-07T01:00:00,DE-LU,price.day_ahead,59.99,energy_charts
2025-12-07T01:15:00,DE-LU,price.day_ahead,59.55,energy_charts
2025-12-07T01:30:00,DE-LU,price.day_ahead,59.13,energy_charts
2025-12-07T01:45:00,DE-LU,price.day_ahead,59.02,energy_charts
2025-12-07T02:00:00,DE-LU,price.day_ahead,58.38,energy_charts
2025-12-07T02:15:00,DE-LU,price.day_ahead,58.38,energy_charts
2025-12-07T02:30:00,DE-LU,price.day_ahead,58.57,energy_charts
2025-12-07T02:45:00,DE-LU,price.day_ahead,58.91,energy_charts
2025-12-07T03:00:00,DE-LU,price.day_ahead,60.74,energy_charts
2025-12-07T03:15:00,DE-LU,price.day_ahead,61.94,energy_charts
2025-12-07T03:30:00,DE-LU,price.day_ahead,62.62,energy_charts
2025-12-07T03:45:00,DE-LU,price.day_ahead,63.0,energy_charts
2025-12-07T04:00:00,DE-LU,price.day_ahead,60.91,energy_charts
2025-12-07T04:15:00,DE-LU,price.day_ahead,61.51,energy_charts
2025-12-07T04:30:00,DE-LU,price.day_ahead,64.6,energy_charts
2025-12-07T04:45:00,DE-LU,price.day_ahead,61.0,energy_charts
2025-12-07T05:00:00,DE-LU,price.day_ahead,60.47,energy_charts
2025-12-07T05:15:00,DE-LU,price.day_ahead,65.14,energy_charts
2025-12-07T05:30:00,DE-LU,price.day_ahead,64.46,energy_charts
2025-12-07T05:45:00,DE-LU,price.day_ahead,64.81,energy_charts
2025-12-07T06:00:00,DE-LU,price.day_ahead,71.23,energy_charts
2025-12-07T06:15:00,DE-LU,price.day_ahead,65.21,energy_charts
2025-12-07T06:30:00,DE-LU,price.day_ahead,72.59,energy_charts
2025-12-07T06:45:00,DE-LU,price.day_ahead,78.31,energy_charts
2025-12-07T07:00:00,DE-LU,price.day_ahead,70.08,energy_charts
2025-12-07T07:15:00,DE-LU,price.day_ahead,72.74,energy_charts
2025-12-07T07:30:00,DE-LU,price.day_ahead,82.59,energy_charts
2025-12-07T07:45:00,DE-LU,price.day_ahead,86.58,energy_charts
2025-12-07T08:00:00,DE-LU,price.day_ahead,85.01,energy_charts
2025-12-07T08:15:00,DE-LU,price.day_ahead,89.35,energy_charts
2025-12-07T08:30:00,DE-LU,price.day_ahead,84.99,energy_charts
2025-12-07T08:45:00,DE-LU,price.day_ahead,82.87,energy_charts
2025-12-07T09:00:00,DE-LU,price.day_ahead,91.89,energy_charts
2025-12-07T09:15:00,DE-LU,price.day_ahead,91.21,energy_charts
2025-12-07T09:30:00,DE-LU,price.day_ahead,87.83,energy_charts
2025-12-07T09:45:00,DE-LU,price.day_ahead,91.19,energy_charts
2025-12-07T10:00:00,DE-LU,price.day_ahead,86.88,energy_charts
2025-12-07T10:15:00,DE-LU,price.day_ahead,90.63,energy_charts
2025-12-07T10:30:00,DE-LU,price.day_ahead,91.97,energy_charts
2025-12-07T10:45:00,DE-LU,price.day_ahead,98.21,energy_charts
2025-12-07T11:00:00,DE-LU,price.day_ahead,97.11,energy_charts
2025-12-07T11:15:00,DE-LU,price.day_ahead,95.99,energy_charts
2025-12-07T11:30:00,DE-LU,price.day_ahead,98.61,energy_charts
2025-12-07T11:45:00,DE-LU,price.day_ahead,98.04,energy_charts
2025-12-07T12:00:00,DE-LU,price.day_ahead,97.66,energy_charts
2025-12-07T12:15:00,DE-LU,price.day_ahead,96.62,energy_charts
2025-12-07T12:30:00,DE-LU,price.day_ahead,99.41,energy_charts
2025-12-07T12:45:00,DE-LU,price.day_ahead,104.6,energy_charts
2025-12-07T13:00:00,DE-LU,price.day_ahead,101.59,energy_charts
2025-12-07T13:15:00,DE-LU,price.day_ahead,104.22,energy_charts
2025-12-07T13:30:00,DE-LU,price.day_ahead,102.82,energy_charts
2025-12-07T13:45:00,DE-LU,price.day_ahead,107.95,energy_charts
2025-12-07T14:00:00,DE-LU,price.day_ahead,102.78,energy_charts
2025-12-07T14:15:00,DE-LU,price.day_ahead,105.38,energy_charts
2025-12-07T14:30:00,DE-LU,price.day_ahead,106.29,energy_charts
2025-12-07T14:45:00,DE-LU,price.day_ahead,108.49,energy_charts
2025-12-07T15:00:00,DE-LU,price.day_ahead,106.0,energy_charts
2025-12-07T15:15:00,DE-LU,price.day_ahead,107.01,energy_charts
2025-12-07T15:30:00,DE-LU,price.day_ahead,109.42,energy_charts
2025-12-07T15:45:00,DE-LU,price.day_ahead,116.0,energy_charts
2025-12-07T16:00:00,DE-LU,price.day_ahead,116.01,energy_charts
2025-12-07T16:15:00,DE-LU,price.day_ahead,116.27,energy_charts
2025-12-07T16:30:00,DE-LU,price.day_ahead,109.56,energy_charts
2025-12-07T16:45:00,DE-LU,price.day_ahead,105.44,energy_charts
2025-12-07T17:00:00,DE-LU,price.day_ahead,106.6,energy_charts
2025-12-07T17:15:00,DE-LU,price.day_ahead,98.53,energy_charts
2025-12-07T17:30:00,DE-LU,price.day_ahead,95.9,energy_charts
2025-12-07T17:45:00,DE-LU,price.day_ahead,86.49,energy_charts
2025-12-07T18:00:00,DE-LU,price.day_ahead,94.69,energy_charts
2025-12-07T18:15:00,DE-LU,price.day_ahead,83.14,energy_charts
2025-12-07T18:30:00,DE-LU,price.day_ahead,90.12,energy_charts
2025-12-07T18:45:00,DE-LU,price.day_ahead,81.9,energy_charts
2025-12-07T19:00:00,DE-LU,price.day_ahead,83.62,energy_charts
2025-12-07T19:15:00,DE-LU,price.day_ahead,94.52,energy_charts
2025-12-07T19:30:00,DE-LU,price.day_ahead,83.35,energy_charts
2025-12-07T19:45:00,DE-LU,price.day_ahead,73.55,energy_charts
2025-12-07T20:00:00,DE-LU,price.day_ahead,89.21,energy_charts
2025-12-07T20:15:00,DE-LU,price.day_ahead,75.86,energy_charts
2025-12-07T20:30:00,DE-LU,price.day_ahead,72.88,energy_charts
2025-12-07T20:45:00,DE-LU,price.day_ahead,56.93,energy_charts
2025-12-07T21:00:00,DE-LU,price.day_ahead,78.54,energy_charts
2025-12-07T21:15:00,DE-LU,price.day_ahead,67.74,energy_charts
2025-12-07T21:30:00,DE-LU,price.day_ahead,62.87,energy_charts
2025-12-07T21:45:00,DE-LU,price.day_ahead,53.24,energy_charts
2025-12-07T22:00:00,DE-LU,price.day_ahead,57.76,energy_charts
2025-12-07T22:15:00,DE-LU,price.day_ahead,45.86,energy_charts
2025-12-07T22:30:00,DE-LU,price.day_ahead,38.3,energy_charts
2025-12-07T22:45:00,DE-LU,price.day_ahead,25.03,energy_charts
2025-12-07T23:00:00,DE-LU,price.day_ahead,22.03,energy_charts
2025-12-07T23:15:00,DE-LU,price.day_ahead,26.49,energy_charts
2025-12-07T23:30:00,DE-LU,price.day_ahead,20.03,energy_charts
2025-12-07T23:45:00,DE-LU,price.day_ahead,8.53,energy_charts
2025-12-08T00:00:00,DE-LU,price.day_ahead,15.38,energy_charts
2025-12-08T00:15:00,DE-LU,price.day_ahead,15.72,energy_charts
2025-12-08T00:30:00,DE-LU,price.day_ahead,9.26,energy_charts
2025-12-08T00:45:00,DE-LU,price.day_ahead,4.0,energy_charts
2025-12-08T01:00:00,DE-LU,price.day_ahead,16.81,energy_charts
2025-12-08T01:15:00,DE-LU,price.day_ahead,12.36,energy_charts
2025-12-08T01:30:00,DE-LU,price.day_ahead,9.21,energy_charts
2025-12-08T01:45:00,DE-LU,price.day_ahead,8.27,energy_charts
2025-12-08T02:00:00,DE-LU,price.day_ahead,5.94,energy_charts
2025-12-08T02:15:00,DE-LU,price.day_ahead,5.55,energy_charts
2025-12-08T02:30:00,DE-LU,price.day_ahead,5.4,energy_charts
2025-12-08T02:45:00,DE-LU,price.day_ahead,5.47,energy_charts
2025-12-08T03:00:00,DE-LU,price.day_ahead,6.91,energy_charts
2025-12-08T03:15:00,DE-LU,price.day_ahead,9.32,energy_charts
2025-12-08T03:30:00,DE-LU,price.day_ahead,13.83,energy_charts
2025-12-08T03:45:00,DE-LU,price.day_ahead,21.5,energy_charts
2025-12-08T04:00:00,DE-LU,price.day_ahead,8.97,energy_charts
2025-12-08T04:15:00,DE-LU,price.day_ahead,18.56,energy_charts
2025-12-08T04:30:00,DE-LU,price.day_ahead,35.09,energy_charts
2025-12-08T04:45:00,DE-LU,price.day_ahead,52.0,energy_charts
2025-12-08T05:00:00,DE-LU,price.day_ahead,34.84,energy_charts
2025-12-08T05:15:00,DE-LU,price.day_ahead,69.46,energy_charts
2025-12-08T05:30:00,DE-LU,price.day_ahead,68.06,energy_charts
2025-12-08T05:45:00,DE-LU,price.day_ahead,84.91,energy_charts
2025-12-08T06:00:00,DE-LU,price.day_ahead,64.23,energy_charts
2025-12-08T06:15:00,DE-LU,price.day_ahead,87.29,energy_charts
2025-12-08T06:30:00,DE-LU,price.day_ahead,91.85,energy_charts
2025-12-08T06:45:00,DE-LU,price.day_ahead,87.99,energy_charts
2025-12-08T07:00:00,DE-LU,price.day_ahead,95.03,energy_charts
2025-12-08T07:15:00,DE-LU,price.day_ahead,100.37,energy_charts
2025-12-08T07:30:00,DE-LU,price.day_ahead,103.79,energy_charts
2025-12-08T07:45:00,DE-LU,price.day_ahead,100.81,energy_charts
2025-12-08T08:00:00,DE-LU,price.day_ahead,105.35,energy_charts
2025-12-08T08:15:00,DE-LU,price.day_ahead,102.9,energy_charts
2025-12-08T08:30:00,DE-LU,price.day_ahead,97.05,energy_charts
2025-12-08T08:45:00,DE-LU,price.day_ahead,88.05,energy_charts
2025-12-08T09:00:00,DE-LU,price.day_ahead,95.35,energy_charts
2025-12-08T09:15:00,DE-LU,price.day_ahead,85.96,energy_charts
2025-12-08T09:30:00,DE-LU,price.day_ahead,82.91,energy_charts
2025-12-08T09:45:00,DE-LU,price.day_ahead,79.93,energy_charts
2025-12-08T10:00:00,DE-LU,price.day_ahead,82.01,energy_charts
2025-12-08T10:15:00,DE-LU,price.day_ahead,77.98,energy_charts
2025-12-08T10:30:00,DE-LU,price.day_ahead,77.92,energy_charts
2025-12-08T10:45:00,DE-LU,price.day_ahead,82.05,energy_charts
2025-12-08T11:00:00,DE-LU,price.day_ahead,76.31,energy_charts
2025-12-08T11:15:00,DE-LU,price.day_ahead,77.31,energy_charts
2025-12-08T11:30:00,DE-LU,price.day_ahead,79.42,energy_charts
2025-12-08T11:45:00,DE-LU,price.day_ahead,84.35,energy_charts
2025-12-08T12:00:00,DE-LU,price.day_ahead,83.92,energy_charts
2025-12-08T12:15:00,DE-LU,price.day_ahead,87.79,energy_charts
2025-12-08T12:30:00,DE-LU,price.day_ahead,88.29,energy_charts
2025-12-08T12:45:00,DE-LU,price.day_ahead,87.38,energy_charts
2025-12-08T13:00:00,DE-LU,price.day_ahead,80.49,energy_charts
2025-12-08T13:15:00,DE-LU,price.day_ahead,93.61,energy_charts
2025-12-08T13:30:00,DE-LU,price.day_ahead,100.55,energy_charts
2025-12-08T13:45:00,DE-LU,price.day_ahead,101.67,energy_charts
2025-12-08T14:00:00,DE-LU,price.day_ahead,104.08,energy_charts
2025-12-08T14:15:00,DE-LU,price.day_ahead,94.4,energy_charts
2025-12-08T14:30:00,DE-LU,price.day_ahead,100.1,energy_charts
2025-12-08T14:45:00,DE-LU,price.day_ahead,102.0,energy_charts
2025-12-08T15:00:00,DE-LU,price.day_ahead,95.94,energy_charts
2025-12-08T15:15:00,DE-LU,price.day_ahead,103.02,energy_charts
2025-12-08T15:30:00,DE-LU,price.day_ahead,102.93,energy_charts
2025-12-08T15:45:00,DE-LU,price.day_ahead,102.41,energy_charts
2025-12-08T16:00:00,DE-LU,price.day_ahead,110.03,energy_charts
2025-12-08T16:15:00,DE-LU,price.day_ahead,111.45,energy_charts
2025-12-08T16:30:00,DE-LU,price.day_ahead,108.84,energy_charts
2025-12-08T16:45:00,DE-LU,price.day_ahead,109.08,energy_charts
2025-12-08T17:00:00,DE-LU,price.day_ahead,103.52,energy_charts
2025-12-08T17:15:00,DE-LU,price.day_ahead,98.48,energy_charts
2025-12-08T17:30:00,DE-LU,price.day_ahead,103.12,energy_charts
2025-12-08T17:45:00,DE-LU,price.day_ahead,95.93,energy_charts
2025-12-08T18:00:00,DE-LU,price.day_ahead,98.7,energy_charts
2025-12-08T18:15:00,DE-LU,price.day_ahead,94.74,energy_charts
2025-12-08T18:30:00,DE-LU,price.day_ahead,98.03,energy_charts
2025-12-08T18:45:00,DE-LU,price.day_ahead,95.07,energy_charts
2025-12-08T19:00:00,DE-LU,price.day_ahead,97.85,energy_charts
2025-12-08T19:15:00,DE-LU,price.day_ahead,94.47,energy_charts
2025-12-08T19:30:00,DE-LU,price.day_ahead,85.79,energy_charts
2025-12-08T19:45:00,DE-LU,price.day_ahead,79.27,energy_charts
2025-12-08T20:00:00,DE-LU,price.day_ahead,89.08,energy_charts
2025-12-08T20:15:00,DE-LU,price.day_ahead,91.27,energy_charts
2025-12-08T20:30:00,DE-LU,price.day_ahead,81.95,energy_charts
2025-12-08T20:45:00,DE-LU,price.day_ahead,71.77,energy_charts
